sun 0.0 0.0 1.9891E+30 0.0
st738 0.0 0.0 925.0 9450.0 1000.0 0.0
st739 0.0 0.0 925.0 9725.0 1000.0 0.0
st81 0.0 0.0 1200.0 -725.0 1000.0 0.0
st82 0.0 0.0 1200.0 -450.0 1000.0 0.0
st83 0.0 0.0 1200.0 -175.0 1000.0 0.0
st84 0.0 0.0 1200.0 100.0 1000.0 0.0
st85 0.0 0.0 1200.0 375.0 1000.0 0.0
st86 0.0 0.0 1200.0 650.0 1000.0 0.0
st87 0.0 0.0 1200.0 925.0 1000.0 0.0
st88 0.0 0.0 1200.0 1200.0 1000.0 0.0
st89 0.0 0.0 1200.0 1475.0 1000.0 0.0
st810 0.0 0.0 1200.0 1750.0 1000.0 0.0
st811 0.0 0.0 1200.0 2025.0 1000.0 0.0
st812 0.0 0.0 1200.0 2300.0 1000.0 0.0
st813 0.0 0.0 1200.0 2575.0 1000.0 0.0
st814 0.0 0.0 1200.0 2850.0 1000.0 0.0
st815 0.0 0.0 1200.0 3125.0 1000.0 0.0
st816 0.0 0.0 1200.0 3400.0 1000.0 0.0
st817 0.0 0.0 1200.0 3675.0 1000.0 0.0
st818 0.0 0.0 1200.0 3950.0 1000.0 0.0
st819 0.0 0.0 1200.0 4225.0 1000.0 0.0
st820 0.0 0.0 1200.0 4500.0 1000.0 0.0
st821 0.0 0.0 1200.0 4775.0 1000.0 0.0
st822 0.0 0.0 1200.0 5050.0 1000.0 0.0
st823 0.0 0.0 1200.0 5325.0 1000.0 0.0
st824 0.0 0.0 1200.0 5600.0 1000.0 0.0
st825 0.0 0.0 1200.0 5875.0 1000.0 0.0
st826 0.0 0.0 1200.0 6150.0 1000.0 0.0
st827 0.0 0.0 1200.0 6425.0 1000.0 0.0
st828 0.0 0.0 1200.0 6700.0 1000.0 0.0
st829 0.0 0.0 1200.0 6975.0 1000.0 0.0
st830 0.0 0.0 1200.0 7250.0 1000.0 0.0
st831 0.0 0.0 1200.0 7525.0 1000.0 0.0
st832 0.0 0.0 1200.0 7800.0 1000.0 0.0
st833 0.0 0.0 1200.0 8075.0 1000.0 0.0
st834 0.0 0.0 1200.0 8350.0 1000.0 0.0
st835 0.0 0.0 1200.0 8625.0 1000.0 0.0
st836 0.0 0.0 1200.0 8900.0 1000.0 0.0
st837 0.0 0.0 1200.0 9175.0 1000.0 0.0
st838 0.0 0.0 1200.0 9450.0 1000.0 0.0
st839 0.0 0.0 1200.0 9725.0 1000.0 0.0
st91 0.0 0.0 1475.0 -725.0 1000.0 0.0
st92 0.0 0.0 1475.0 -450.0 1000.0 0.0
st93 0.0 0.0 1475.0 -175.0 1000.0 0.0
st94 0.0 0.0 1475.0 100.0 1000.0 0.0
st95 0.0 0.0 1475.0 375.0 1000.0 0.0
st96 0.0 0.0 1475.0 650.0 1000.0 0.0
st97 0.0 0.0 1475.0 925.0 1000.0 0.0
st98 0.0 0.0 1475.0 1200.0 1000.0 0.0
st99 0.0 0.0 1475.0 1475.0 1000.0 0.0
st910 0.0 0.0 1475.0 1750.0 1000.0 0.0
st911 0.0 0.0 1475.0 2025.0 1000.0 0.0
st912 0.0 0.0 1475.0 2300.0 1000.0 0.0
st913 0.0 0.0 1475.0 2575.0 1000.0 0.0
st914 0.0 0.0 1475.0 2850.0 1000.0 0.0
st915 0.0 0.0 1475.0 3125.0 1000.0 0.0
st916 0.0 0.0 1475.0 3400.0 1000.0 0.0
st917 0.0 0.0 1475.0 3675.0 1000.0 0.0
st918 0.0 0.0 1475.0 3950.0 1000.0 0.0
st919 0.0 0.0 1475.0 4225.0 1000.0 0.0
st920 0.0 0.0 1475.0 4500.0 1000.0 0.0
st921 0.0 0.0 1475.0 4775.0 1000.0 0.0
st922 0.0 0.0 1475.0 5050.0 1000.0 0.0
st923 0.0 0.0 1475.0 5325.0 1000.0 0.0
st924 0.0 0.0 1475.0 5600.0 1000.0 0.0
st925 0.0 0.0 1475.0 5875.0 1000.0 0.0
st926 0.0 0.0 1475.0 6150.0 1000.0 0.0
st927 0.0 0.0 1475.0 6425.0 1000.0 0.0
st928 0.0 0.0 1475.0 6700.0 1000.0 0.0
st929 0.0 0.0 1475.0 6975.0 1000.0 0.0
st930 0.0 0.0 1475.0 7250.0 1000.0 0.0
st931 0.0 0.0 1475.0 7525.0 1000.0 0.0
st932 0.0 0.0 1475.0 7800.0 1000.0 0.0
st933 0.0 0.0 1475.0 8075.0 1000.0 0.0
st934 0.0 0.0 1475.0 8350.0 1000.0 0.0
st935 0.0 0.0 1475.0 8625.0 1000.0 0.0
st936 0.0 0.0 1475.0 8900.0 1000.0 0.0
st937 0.0 0.0 1475.0 9175.0 1000.0 0.0
st938 0.0 0.0 1475.0 9450.0 1000.0 0.0
st939 0.0 0.0 1475.0 9725.0 1000.0 0.0
st101 0.0 0.0 1750.0 -725.0 1000.0 0.0
st102 0.0 0.0 1750.0 -450.0 1000.0 0.0
st103 0.0 0.0 1750.0 -175.0 1000.0 0.0
st104 0.0 0.0 1750.0 100.0 1000.0 0.0
st105 0.0 0.0 1750.0 375.0 1000.0 0.0
st106 0.0 0.0 1750.0 650.0 1000.0 0.0
st107 0.0 0.0 1750.0 925.0 1000.0 0.0
st108 0.0 0.0 1750.0 1200.0 1000.0 0.0
st109 0.0 0.0 1750.0 1475.0 1000.0 0.0
st1010 0.0 0.0 1750.0 1750.0 1000.0 0.0
st1011 0.0 0.0 1750.0 2025.0 1000.0 0.0
st1012 0.0 0.0 1750.0 2300.0 1000.0 0.0
st1013 0.0 0.0 1750.0 2575.0 1000.0 0.0
st1014 0.0 0.0 1750.0 2850.0 1000.0 0.0
st1015 0.0 0.0 1750.0 3125.0 1000.0 0.0
st1016 0.0 0.0 1750.0 3400.0 1000.0 0.0
st1017 0.0 0.0 1750.0 3675.0 1000.0 0.0
st1018 0.0 0.0 1750.0 3950.0 1000.0 0.0
st1019 0.0 0.0 1750.0 4225.0 1000.0 0.0
st1020 0.0 0.0 1750.0 4500.0 1000.0 0.0
st1021 0.0 0.0 1750.0 4775.0 1000.0 0.0
st1022 0.0 0.0 1750.0 5050.0 1000.0 0.0
st1023 0.0 0.0 1750.0 5325.0 1000.0 0.0
st1024 0.0 0.0 1750.0 5600.0 1000.0 0.0
st1025 0.0 0.0 1750.0 5875.0 1000.0 0.0
st1026 0.0 0.0 1750.0 6150.0 1000.0 0.0
st1027 0.0 0.0 1750.0 6425.0 1000.0 0.0
st1028 0.0 0.0 1750.0 6700.0 1000.0 0.0
st1029 0.0 0.0 1750.0 6975.0 1000.0 0.0
st1030 0.0 0.0 1750.0 7250.0 1000.0 0.0
st1031 0.0 0.0 1750.0 7525.0 1000.0 0.0
st1032 0.0 0.0 1750.0 7800.0 1000.0 0.0
st1033 0.0 0.0 1750.0 8075.0 1000.0 0.0
st1034 0.0 0.0 1750.0 8350.0 1000.0 0.0
st1035 0.0 0.0 1750.0 8625.0 1000.0 0.0
st1036 0.0 0.0 1750.0 8900.0 1000.0 0.0
st1037 0.0 0.0 1750.0 9175.0 1000.0 0.0
st1038 0.0 0.0 1750.0 9450.0 1000.0 0.0
st1039 0.0 0.0 1750.0 9725.0 1000.0 0.0
st111 0.0 0.0 2025.0 -725.0 1000.0 0.0
st112 0.0 0.0 2025.0 -450.0 1000.0 0.0
st113 0.0 0.0 2025.0 -175.0 1000.0 0.0
st114 0.0 0.0 2025.0 100.0 1000.0 0.0
st115 0.0 0.0 2025.0 375.0 1000.0 0.0
st116 0.0 0.0 2025.0 650.0 1000.0 0.0
st117 0.0 0.0 2025.0 925.0 1000.0 0.0
st118 0.0 0.0 2025.0 1200.0 1000.0 0.0
st119 0.0 0.0 2025.0 1475.0 1000.0 0.0
st1110 0.0 0.0 2025.0 1750.0 1000.0 0.0
st1111 0.0 0.0 2025.0 2025.0 1000.0 0.0
st1112 0.0 0.0 2025.0 2300.0 1000.0 0.0
st1113 0.0 0.0 2025.0 2575.0 1000.0 0.0
st1114 0.0 0.0 2025.0 2850.0 1000.0 0.0
st1115 0.0 0.0 2025.0 3125.0 1000.0 0.0
st1116 0.0 0.0 2025.0 3400.0 1000.0 0.0
st1117 0.0 0.0 2025.0 3675.0 1000.0 0.0
st1118 0.0 0.0 2025.0 3950.0 1000.0 0.0
st1119 0.0 0.0 2025.0 4225.0 1000.0 0.0
st1120 0.0 0.0 2025.0 4500.0 1000.0 0.0
st1121 0.0 0.0 2025.0 4775.0 1000.0 0.0
st1122 0.0 0.0 2025.0 5050.0 1000.0 0.0
st1123 0.0 0.0 2025.0 5325.0 1000.0 0.0
st1124 0.0 0.0 2025.0 5600.0 1000.0 0.0
st1125 0.0 0.0 2025.0 5875.0 1000.0 0.0
st1126 0.0 0.0 2025.0 6150.0 1000.0 0.0
st1127 0.0 0.0 2025.0 6425.0 1000.0 0.0
st1128 0.0 0.0 2025.0 6700.0 1000.0 0.0
st1129 0.0 0.0 2025.0 6975.0 1000.0 0.0
st1130 0.0 0.0 2025.0 7250.0 1000.0 0.0
st1131 0.0 0.0 2025.0 7525.0 1000.0 0.0
st1132 0.0 0.0 2025.0 7800.0 1000.0 0.0
st1133 0.0 0.0 2025.0 8075.0 1000.0 0.0
st1134 0.0 0.0 2025.0 8350.0 1000.0 0.0
st1135 0.0 0.0 2025.0 8625.0 1000.0 0.0
st1136 0.0 0.0 2025.0 8900.0 1000.0 0.0
st1137 0.0 0.0 2025.0 9175.0 1000.0 0.0
st1138 0.0 0.0 2025.0 9450.0 1000.0 0.0
st1139 0.0 0.0 2025.0 9725.0 1000.0 0.0
st121 0.0 0.0 2300.0 -725.0 1000.0 0.0
st122 0.0 0.0 2300.0 -450.0 1000.0 0.0
st123 0.0 0.0 2300.0 -175.0 1000.0 0.0
st124 0.0 0.0 2300.0 100.0 1000.0 0.0
st125 0.0 0.0 2300.0 375.0 1000.0 0.0
st126 0.0 0.0 2300.0 650.0 1000.0 0.0
st127 0.0 0.0 2300.0 925.0 1000.0 0.0
st128 0.0 0.0 2300.0 1200.0 1000.0 0.0
st129 0.0 0.0 2300.0 1475.0 1000.0 0.0
st1210 0.0 0.0 2300.0 1750.0 1000.0 0.0
st1211 0.0 0.0 2300.0 2025.0 1000.0 0.0
st1212 0.0 0.0 2300.0 2300.0 1000.0 0.0
st1213 0.0 0.0 2300.0 2575.0 1000.0 0.0
st1214 0.0 0.0 2300.0 2850.0 1000.0 0.0
st1215 0.0 0.0 2300.0 3125.0 1000.0 0.0
st1216 0.0 0.0 2300.0 3400.0 1000.0 0.0
st1217 0.0 0.0 2300.0 3675.0 1000.0 0.0
st1218 0.0 0.0 2300.0 3950.0 1000.0 0.0
st1219 0.0 0.0 2300.0 4225.0 1000.0 0.0
st1220 0.0 0.0 2300.0 4500.0 1000.0 0.0
st1221 0.0 0.0 2300.0 4775.0 1000.0 0.0
st1222 0.0 0.0 2300.0 5050.0 1000.0 0.0
st1223 0.0 0.0 2300.0 5325.0 1000.0 0.0
st1224 0.0 0.0 2300.0 5600.0 1000.0 0.0
st1225 0.0 0.0 2300.0 5875.0 1000.0 0.0
st1226 0.0 0.0 2300.0 6150.0 1000.0 0.0
st1227 0.0 0.0 2300.0 6425.0 1000.0 0.0
st1228 0.0 0.0 2300.0 6700.0 1000.0 0.0
st1229 0.0 0.0 2300.0 6975.0 1000.0 0.0
st1230 0.0 0.0 2300.0 7250.0 1000.0 0.0
st1231 0.0 0.0 2300.0 7525.0 1000.0 0.0
st1232 0.0 0.0 2300.0 7800.0 1000.0 0.0
st1233 0.0 0.0 2300.0 8075.0 1000.0 0.0
